"ReachID","SiteID","Year","Date","BRLat","BRLong","BFWidth","Grad","RchLen","BF_WDRatio","BF_Height","RPD ","PetPool","Sin ","PctDry","BankAngle","D50","PoolTailFines2","PctFines2","PctFines6","LWD_Freq","LWD_Vol","Program"
"1602","1136",2004,NA,41.964781,-115.485609,2.9,1.248,169.1,8.58,NA,0.11,15.49,1.134,NA,126,0.009,23.98,NA,NA,11.83,0.863,"PIBO"
"7552","1144",2013,NA,41.994303,-115.099611,5.3,3.436,166.2,16.33,NA,0.16,20.76,1.134,NA,119,0.0285,20.63,NA,NA,90.25,6.533,"PIBO"
"1624","1157",2002,NA,42.212956,-114.067835,2.06,1.672,91.5,10.66,NA,0.14,27.76,1.134,NA,130,0.01,NA,NA,NA,174.86,33.239,"PIBO"
"5357","1283",2010,NA,48.178672,-115.416848,2.95,2.749,154,9.88,NA,0.21,36.17,1.134,NA,103,0.032,1.21,NA,NA,525.97,97.4,"PIBO"
"2040","1480",2005,NA,44.843803,-118.853947,5.2,3.84,176.3,28.99,NA,0.16,30.18,1.134,NA,146,0.086,1.6,NA,NA,266.59,131.891,"PIBO"
"1770","1556",2005,NA,48.556284,-118.777362,3.3,1.58,165.8,15.62,NA,0.24,60.68,1.134,NA,99,0.028,27.82,NA,NA,NA,NA,"PIBO"
"6810","2229",2012,NA,46.194529,-114.270907,11.55,0.39,282.2,13.81,NA,1.04,86.82,1.134,NA,86,0.056,3,NA,NA,892.98,245.882,"PIBO"
"5794","2994",2010,NA,45.915382,-112.36566,2.06,1.178,169,5.46,NA,0.29,64.44,1.134,NA,83,0.0155,63.41,NA,NA,100.59,24.839,"PIBO"
"6533","135",2012,NA,48.51643,-115.323473,4.98,0.577,162.9,11.33,NA,0.47,63.47,1.133,NA,99,0.036,13.52,NA,NA,325.35,45.397,"PIBO"
"959","691",2003,NA,44.285439,-114.913798,1.09,1.733,116,NA,NA,NA,NA,1.133,NA,120,NA,NA,NA,NA,NA,NA,"PIBO"
"7544","1091",2013,NA,44.705286,-119.283614,2.16,6.195,120.1,10.5,NA,0.08,30.81,1.133,NA,111,0.016,4.87,NA,NA,91.59,30.444,"PIBO"
"1573","1110",2004,NA,44.957209,-119.341938,6.87,2.078,181.9,31.45,NA,0.2,17.65,1.133,NA,148,0.0535,2.48,NA,NA,87.96,50.081,"PIBO"
"2070","1505",2005,NA,43.822658,-115.528987,3.11,2.659,163.6,12.32,NA,0.18,51.83,1.133,NA,110,0.0135,7.09,NA,NA,140.59,26.866,"PIBO"
"5994","1791",2011,NA,47.705128,-113.359539,6.65,3.797,163.3,15.05,NA,0.23,28.66,1.133,NA,126,0.098,12.22,NA,NA,600.12,153.051,"PIBO"
"5862","3061",2010,NA,45.418406,-111.264681,11.92,2.227,295,20.83,NA,0.3,13.05,1.133,NA,90,0.0735,4,NA,NA,606.78,252.859,"PIBO"
"7318","147",2013,NA,48.083158,-115.464711,4.36,2.395,176.6,11.94,NA,0.31,28.77,1.132,NA,119,0.055,5.19,NA,NA,175.54,94.827,"PIBO"
"4885","302",2009,NA,46.928352,-114.825183,13.19,1.543,256.7,36.02,NA,0.28,27.19,1.132,NA,121,0.062,0.22,NA,NA,385.66,101.116,"PIBO"
"4200","468",2008,NA,44.788671,-113.41882,4.54,2.455,165,14.02,NA,0.27,18.97,1.132,NA,121,0.0465,5.25,NA,NA,175.76,41.031,"PIBO"
"1947","683",2005,NA,44.194694,-114.98686,3.15,0.135,181.9,9.77,NA,0.45,59.37,1.132,NA,80,0.006,0.57,NA,NA,43.98,6.184,"PIBO"
"1539","1081",2002,NA,45.144228,-120.758367,8.79,1.064,110,NA,NA,NA,NA,1.132,NA,156,NA,NA,NA,NA,NA,NA,"PIBO"
"2593","2057",2006,NA,45.85895,-120.571283,3.38,4.328,122,NA,NA,NA,NA,1.132,NA,135,NA,NA,NA,NA,NA,NA,"PIBO"
"4125","181",2008,NA,48.140172,-113.715331,6.53,2.491,173,17.38,NA,0.23,14.22,1.131,NA,122,0.08,3.87,NA,NA,306.36,142.856,"PIBO"
"312","248",2004,NA,46.512827,-113.50684,0.99,5.702,124,NA,NA,NA,NA,1.131,NA,98,NA,NA,NA,NA,NA,NA,"PIBO"
"672","495",2004,NA,44.76199,-113.71305,9.41,1.587,242,27.94,NA,0.43,14.63,1.131,NA,101,0.088,0,NA,NA,115.7,29.5,"PIBO"
"6616","683",2012,NA,44.194694,-114.98686,3,0.189,169.2,6,NA,0.48,44.03,1.131,NA,82,0.006,19.29,NA,NA,47.28,4.677,"PIBO"
"986","706",2004,NA,44.390584,-115.172844,9.21,0.444,124,NA,NA,NA,NA,1.131,NA,102,NA,NA,NA,NA,NA,NA,"PIBO"
"1867","1344",2005,NA,46.295364,-114.899284,13.81,2.032,285.5,29.22,NA,0.35,23.47,1.131,NA,125,NA,NA,NA,NA,175.13,38.986,"PIBO"
"2006","1549",2005,NA,45.187733,-118.698082,2.87,2.483,188.9,17.61,NA,0.26,12.65,1.131,NA,126,0.05,2.93,NA,NA,95.29,150.846,"PIBO"
"2488","1903",2006,NA,44.356563,-121.614816,3.51,0.597,174.2,8.01,NA,0.2,23.31,1.131,NA,115,0.002,37.89,NA,NA,367.39,147.149,"PIBO"
"3831","2214",2007,NA,45.316898,-110.550508,10.45,2.245,243.2,30.97,NA,0.33,41.53,1.131,NA,120,0.088,1.48,NA,NA,143.91,52.631,"PIBO"
"6828","2256",2012,NA,43.58965,-115.698977,4.07,2.328,116.4,16.64,NA,0.14,21.05,1.131,NA,130,0.007,4.63,NA,NA,17.18,0.702,"PIBO"
"75","62",2003,NA,48.247716,-117.432948,6.3,0.209,172.5,13.99,NA,0.38,73.97,1.13,NA,104,0.004,64.21,NA,NA,231.88,10.778,"PIBO"
"761","568",2001,NA,43.806529,-114.096339,NA,0.855,338.2,72,NA,0.52,54.55,1.13,NA,97,0.049,NA,NA,NA,192.19,54.785,"PIBO"
"940","679",2004,NA,44.693466,-114.749457,4.73,2.834,177.5,18.4,NA,0.17,15.89,1.13,NA,115,0.036,6.33,NA,NA,163.38,35.204,"PIBO"
"4356","1007",2008,NA,44.899368,-118.307484,9.45,2.019,213.5,21.35,NA,0.32,39.48,1.13,NA,109,0.055,13.63,NA,NA,1222.48,252.38,"PIBO"
"2009","1455",2005,NA,45.04577,-118.881235,3.8,4.984,122,NA,NA,NA,NA,1.13,NA,145,NA,NA,NA,NA,NA,NA,"PIBO"
"2053","1491",2005,NA,45.365247,-120.28773,4.64,1.27,122,NA,NA,0,0,1.13,NA,140,NA,NA,NA,NA,NA,NA,"PIBO"
"2065","1500",2005,NA,42.119255,-113.174322,2.23,2.248,165,21.05,NA,0.06,57.21,1.13,NA,150,0.015,59.58,NA,NA,6.06,0.41,"PIBO"
"2525","1920",2006,NA,45.53016,-110.367164,9.07,2.468,277.2,40.73,NA,0.5,12.01,1.13,NA,116,0.096,1.33,NA,NA,209.24,34.425,"PIBO"
"6520","75",2012,NA,48.865993,-117.005263,10.76,0.218,215.2,13.99,NA,0.98,86.06,1.129,NA,93,0.012,2.4,NA,NA,278.81,63.599,"PIBO"
"5973","125",2011,NA,48.616605,-115.472521,7.22,1.247,170,17.24,NA,0.26,63.47,1.129,NA,112,0.055,2.75,NA,NA,164.71,45.707,"PIBO"
"4131","194",2008,NA,47.276217,-113.003261,5.3,1.533,185.2,16.33,NA,0.26,21.71,1.129,NA,107,0.062,1.83,NA,NA,107.99,8.213,"PIBO"
"375","302",2003,NA,46.928352,-114.825183,8.84,1.67,249.1,33.74,NA,0.36,27.42,1.129,NA,142,0.073,0.5,NA,NA,NA,NA,"PIBO"
"7433","581",2013,NA,43.761441,-115.147395,8.1,2.086,225.3,22.57,NA,0.41,18.86,1.129,NA,138,0.0575,6.33,NA,NA,275.19,252.479,"PIBO"
"948","683",2004,NA,44.194694,-114.98686,3.49,0.156,167,9.15,NA,0.45,45.51,1.129,NA,80,0.009,6.96,NA,NA,47.9,5.152,"PIBO"
"1054","752",2004,NA,44.923412,-115.098094,4.71,1.151,189.4,17.85,NA,0.19,24.87,1.129,NA,126,0.0425,7,NA,NA,63.36,16.932,"PIBO"
"1551","1091",2003,NA,44.705286,-119.283614,1.83,6.287,115,NA,NA,NA,NA,1.129,NA,138,NA,NA,NA,NA,NA,NA,"PIBO"
"3710","1120",2007,NA,45.697828,-120.055616,2.72,0.374,189.7,19,NA,0,0,1.129,NA,159,0.002,NA,NA,NA,NA,NA,"PIBO"
"5344","1270",2010,NA,48.703836,-117.033462,12.51,0.24,258.5,16.22,NA,0.68,70.79,1.129,NA,78,0.0155,6.86,NA,NA,882.01,261.835,"PIBO"
"1815","1297",2005,NA,47.820257,-115.158297,5.49,1.276,170.8,18.5,NA,0.21,56.62,1.129,NA,100,0.059,4.17,NA,NA,NA,NA,"PIBO"
"5413","1334",2010,NA,47.128015,-115.984857,6.47,2.355,171.1,14.23,NA,0.24,23.55,1.129,NA,106,0.03,0.27,NA,NA,385.74,162.212,"PIBO"
"5577","1458",2010,NA,45.256741,-118.827987,4.5,0.747,123.1,23.6,NA,0,0,1.129,NA,136,NA,NA,NA,NA,0,0,"PIBO"
"2407","1875",2006,NA,46.281992,-117.629326,5.3,2.993,167.4,8.59,NA,0.18,52.21,1.129,NA,97,0.045,11.12,NA,NA,197.13,101.309,"PIBO"
"2520","1915",2006,NA,45.317935,-110.288692,8.44,0.927,192,39.41,NA,0.48,30.62,1.129,NA,141,0.073,1.47,NA,NA,140.62,32.958,"PIBO"
"2167","2015",2006,NA,48.613888,-115.073415,4.77,2.695,169.2,23.27,NA,0.2,27.42,1.129,NA,108,0.057,4.61,NA,NA,531.91,99.406,"PIBO"
"3963","2103",2007,NA,47.100244,-111.011465,8.93,1.696,208.7,27.71,NA,0.34,46.57,1.129,NA,133,0.046,1.9,NA,NA,52.71,11.105,"PIBO"
"3691","2218",2007,NA,44.212409,-118.691371,7.3,2.307,166,22.29,NA,0.31,64.52,1.129,NA,81,0.026,4.53,NA,NA,698.8,241.552,"PIBO"
"3610","2",2007,NA,48.463302,-119.688202,8.7,2.008,121,13.6,NA,0.45,22.56,1.128,NA,109,NA,NA,NA,NA,NA,NA,"PIBO"
"107","84",2002,NA,48.102206,-116.561761,3.68,2.051,81.9,11.84,NA,0.24,41.39,1.128,NA,86,0.018,NA,NA,NA,305.25,483.497,"PIBO"
"192","156",2004,NA,48.444874,-114.662634,1.65,5.401,163.5,12.14,NA,0.17,22.81,1.128,NA,85,0.041,79.94,NA,NA,263,43.074,"PIBO"
"225","184",2003,NA,47.991608,-113.562857,7.78,2.289,169.5,24.17,NA,0.39,52.68,1.128,NA,133,0.081,4.67,NA,NA,17.7,6.451,"PIBO"
"6599","510",2012,NA,44.174211,-113.651388,1.36,7.055,115.1,7.05,NA,0.08,21.89,1.128,NA,98,0.019,74,NA,NA,0,0,"PIBO"
"929","668",2004,NA,45.033739,-114.723255,9.58,3.812,202,32.71,NA,0.33,29.85,1.128,NA,114,0.141,3.67,NA,NA,108.91,8.336,"PIBO"
"5529","856",2010,NA,46.187924,-117.617846,10.84,1.744,195,26.74,NA,0.37,47.85,1.128,NA,122,0.052,6.42,NA,NA,405.13,141.646,"PIBO"
"6643","904",2012,NA,45.383512,-117.672417,13.12,1.993,236.3,20.11,NA,0.42,8.63,1.128,NA,125,0.113,NA,NA,NA,236.99,165.858,"PIBO"
"1377","951",2001,NA,44.249744,-118.31212,5.01,2.14,121,22.72,NA,0.15,25.12,1.128,NA,142,0.055,NA,NA,NA,16.53,21.025,"PIBO"
"5499","1544",2010,NA,44.056721,-114.788257,3.41,1.491,175,9.98,NA,0.41,67.31,1.128,NA,102,0.002,51.86,NA,NA,280,72.917,"PIBO"
"1272","1674",2003,NA,45.734745,-117.084471,4.47,1.762,168,46.87,NA,0.13,43.1,1.128,NA,139,0.069,5.17,NA,NA,23.81,0.521,"PIBO"
"2153","1774",2006,NA,48.130754,-116.227071,12.57,2.961,207,10.67,NA,0.47,17.92,1.128,NA,113,0.052,6.17,NA,NA,541.06,229.95,"PIBO"
"2591","2050",2006,NA,44.650392,-120.304938,5.37,1.395,129,NA,NA,NA,NA,1.128,NA,129,NA,NA,NA,NA,NA,NA,"PIBO"
"7668","2267",2013,NA,45.530147,-115.967702,7.45,2.697,154.6,22.26,NA,0.29,26.84,1.128,NA,111,0.033,11.34,NA,NA,1021.99,600.271,"PIBO"
"5668","22",2010,NA,48.858404,-120.161358,10.83,2.358,225.2,21.07,NA,0.39,16.21,1.127,NA,99,0.032,30.88,NA,NA,1061.28,493.061,"PIBO"
"4163","295",2008,NA,46.970354,-114.319661,3.9,1.818,155.1,14.37,NA,0.33,73.89,1.127,NA,107,0.032,6.54,NA,NA,167.63,13.476,"PIBO"
"413","339",2002,NA,46.045537,-116.697594,4.87,6.59,122,NA,NA,NA,NA,1.127,NA,122,NA,NA,NA,NA,NA,NA,"PIBO"
"445","366",2004,NA,46.733283,-115.076561,9.38,2.231,212.5,26.65,NA,0.36,36.85,1.127,NA,105,0.0725,8.67,NA,NA,428.24,144.439,"PIBO"
"3914","452",2007,NA,45.478043,-114.57105,5.98,1.634,164.6,25.5,NA,0.2,50,1.127,NA,101,0.049,12.07,NA,NA,565.01,260.611,"PIBO"
"5687","595",2010,NA,43.90385,-115.186056,7.52,1.743,212.3,18.18,NA,0.38,32.93,1.127,NA,103,0.052,8.52,NA,NA,259.07,55.576,"PIBO"
"5075","1125",2009,NA,41.605337,-115.907558,5.27,0.951,168.2,14.37,NA,0.36,40.31,1.127,NA,135,0.025,3.26,NA,NA,17.84,4.179,"PIBO"
"1657","1185",2003,NA,42.212699,-117.992887,3.28,2.581,160,21.13,NA,0.17,43.13,1.127,NA,135,0.036,1.57,NA,NA,100,5.667,"PIBO"
"2046","1485",2005,NA,44.937851,-119.855987,2.27,3.861,166,13.19,NA,0.14,17.65,1.127,NA,134,0.0475,5.37,NA,NA,240.96,202.832,"PIBO"
"2090","1525",2005,NA,43.82701,-115.360178,2.86,3.552,192.3,11.29,NA,0.18,31.15,1.127,NA,108,0.054,13.52,NA,NA,36.4,5.489,"PIBO"
"5374","1540",2010,NA,47.668061,-114.812353,6.9,2.131,184.9,15.7,NA,0.38,13.09,1.127,NA,100,0.1255,0,NA,NA,632.77,180.318,"PIBO"
"2178","1789",2006,NA,48.251047,-113.580114,7.51,1.697,165.6,30.85,NA,0.42,29.89,1.127,NA,113,0.047,7.6,NA,NA,597.83,206.129,"PIBO"
"88","74",2002,NA,48.460445,-117.394445,11.89,NA,206,22.78,NA,0.67,38.5,1.126,NA,92,0.012,NA,NA,NA,567.96,203.673,"PIBO"
"6557","302",2012,NA,46.928352,-114.825183,10.59,1.498,269.1,28.39,NA,0.31,28.95,1.126,NA,129,0.052,0,NA,NA,330.73,138.922,"PIBO"
"395","322",2002,NA,47.355989,-116.293701,8.88,1.584,218.5,23.01,NA,0.45,31.35,1.126,NA,109,0.086,NA,NA,NA,9.15,0.497,"PIBO"
"4429","417",2008,NA,45.714562,-114.861095,12.91,1.248,266.8,45.73,NA,0.48,40.37,1.126,NA,116,0.062,6.86,NA,NA,307.35,195.167,"PIBO"
"622","452",2002,NA,45.478043,-114.57105,6.49,1.545,122.3,23.63,NA,0.3,39.49,1.126,NA,111,0.052,NA,NA,NA,343.42,124.737,"PIBO"
"4243","568",2008,NA,43.806529,-114.096339,17.57,0.747,262.4,30.52,NA,0.5,42.11,1.126,NA,105,0.069,1.73,NA,NA,110.52,65.498,"PIBO"
"1414","985",2004,NA,43.893622,-119.433708,3.44,1.929,170,14.98,NA,0.15,36.76,1.126,NA,133,0.038,4.83,NA,NA,47.06,6.562,"PIBO"
"4391","1091",2008,NA,44.705286,-119.283614,2.7,6.496,115,16.46,NA,0.2,29.13,1.126,NA,134,NA,NA,NA,NA,NA,NA,"PIBO"
"3709","1119",2007,NA,45.61318,-120.476915,1.7,11.245,171.9,8.04,NA,0,0,1.126,NA,117,0.002,NA,NA,NA,NA,NA,"PIBO"
"1774","1259",2005,NA,48.671962,-118.988813,1.83,0.929,170,16.24,NA,0.11,32.88,1.126,NA,114,0.002,47.63,NA,NA,NA,NA,"PIBO"
"1807","1289",2005,NA,47.946219,-115.87324,3.43,2.072,172.3,17.4,NA,0,0,1.126,NA,123,0.067,NA,NA,NA,110.27,29.797,"PIBO"
"1832","1316",2005,NA,47.141925,-113.179135,11.38,0.843,242,29.72,NA,0.43,41.53,1.126,NA,110,0.038,4.78,NA,NA,363.64,102.855,"PIBO"
"5414","1335",2010,NA,47.108901,-116.05741,14.59,2.18,219.7,18.71,NA,0.6,22.03,1.126,NA,138,0.125,0.17,NA,NA,54.62,18.973,"PIBO"
"4006","2242",2007,NA,45.130569,-111.798803,1.75,2.669,163,7.81,NA,0,0,1.126,NA,131,0.002,NA,NA,NA,294.48,40.023,"PIBO"
"6884","2528",2012,NA,44.209924,-118.742268,8.46,0.656,125,20.24,NA,0.5,72.88,1.126,NA,85,0.0175,4.57,NA,NA,392,53.121,"PIBO"
"5259","2856",2009,NA,45.056051,-109.931602,5.08,2.03,169,17.44,NA,0.23,18.52,1.126,NA,105,0.054,4.4,NA,NA,53.25,8.378,"PIBO"
"5262","2858",2009,NA,44.68227,-118.767714,10.85,0.409,242,19.74,NA,0.65,63.39,1.126,NA,135,0.095,0.67,NA,NA,0,0,"PIBO"
"5886","3079",2010,NA,45.432499,-111.473003,5.56,4.28,178.5,10.26,NA,0.3,24.03,1.126,NA,74,0.095,1.56,NA,NA,201.68,48.669,"PIBO"
"7783","3406",2013,NA,47.5530045001,-113.800488045,9.12,3.814,225.5,13.22,NA,0.51,16.9,1.126,NA,78,0.101,2.67,NA,NA,452.33,95.702,"PIBO"
"366","296",2003,NA,47.227877,-114.661629,3.74,2.861,167.4,18.31,NA,0.2,36.56,1.125,NA,106,0.026,4.69,NA,NA,376.34,88.539,"PIBO"
"4333","957",2008,NA,43.899986,-118.698673,4,3.072,165.7,18.56,NA,0.11,13.94,1.125,NA,133,0.0355,12.79,NA,NA,48.28,3.722,"PIBO"
"7499","964",2013,NA,44.03143,-118.702087,4.32,1.724,171.7,15.78,NA,0.17,38.56,1.125,NA,109,0.012,7.6,NA,NA,157.25,25.649,"PIBO"
"5634","1504",2010,NA,44.037303,-114.466136,11.68,1.661,220.3,23.96,NA,0.65,8.4,1.125,NA,113,0.065,0,NA,NA,204.27,56.648,"PIBO"
"7580","2584",2013,NA,45.012603,-113.906831,4.25,3.58,109.5,9.04,NA,0.2,6.39,1.125,NA,91,0.048,5.56,NA,NA,310.5,42.676,"PIBO"
"7611","2621",2013,NA,48.156571,-112.956952,10.55,1.684,174.6,36.08,NA,0.17,7.79,1.125,NA,145,0.063,15,NA,NA,22.91,1.587,"PIBO"
"5284","2880",2009,NA,47.488274,-112.881378,7.6,1.611,209.2,22.23,NA,0.28,12.52,1.125,NA,140,0.051,0.22,NA,NA,23.9,0.877,"PIBO"
"5784","2983",2010,NA,43.652594,-114.534032,4.44,2.727,121,12.95,NA,0.27,27.77,1.125,NA,104,NA,NA,NA,NA,NA,NA,"PIBO"
"7800","3296",2013,NA,47.1579487476,-113.312023926,2.22,11.167,168.8,9.11,NA,0.17,26.78,1.125,NA,87,0.03,2.95,NA,NA,349.53,315.466,"PIBO"
"5122","216",2009,NA,47.173258,-112.820157,10.46,0.28,189.1,14.11,NA,0.46,38.82,1.124,NA,99,0.053,8.22,NA,NA,555.26,250.973,"PIBO"
"6057","377",2011,NA,46.396647,-114.631176,9.01,1.442,175.4,14.03,NA,0.35,55.36,1.124,NA,78,0.043,1.85,NA,NA,741.16,119.067,"PIBO"
"4314","896",2008,NA,45.296291,-116.875383,14.29,2.013,165.9,43.74,NA,0.23,23.45,1.124,NA,143,0.0675,5.32,NA,NA,186.86,35.163,"PIBO"
"6216","1016",2011,NA,44.585431,-118.509592,4.03,1.58,172.8,16.69,NA,0.23,50.58,1.124,NA,124,0.0585,2.52,NA,NA,127.31,52.513,"PIBO"
"4360","1026",2008,NA,44.362135,-119.306359,5.69,5.217,106,21.34,NA,0.3,20.19,1.124,NA,130,NA,NA,NA,NA,NA,NA,"PIBO"
"1883","1358",2005,NA,44.05587,-113.415479,2,1.444,161.4,21.41,NA,0.1,51.36,1.124,NA,150,0.002,83.59,NA,NA,12.39,0.209,"PIBO"
"2134","1765",2006,NA,48.984703,-116.843819,12.31,1.534,294,20.34,NA,0.54,12.59,1.124,NA,96,0.05,5.78,NA,NA,772.11,226.708,"PIBO"
"2532","1927",2006,NA,44.60905,-111.16206,6.84,1.131,199,23.76,NA,0.3,58.19,1.124,NA,103,0.046,8.6,NA,NA,472.36,81.069,"PIBO"
"6697","2097",2012,NA,46.817748,-110.893031,9.54,1.491,247.5,17.79,NA,0.25,31.39,1.124,NA,121,0.075,0,NA,NA,101.01,70.516,"PIBO"
"3930","2246",2007,NA,46.482605,-111.21976,2.29,4.402,167.2,11.52,NA,0.19,49.52,1.124,NA,86,0.0535,56.08,NA,NA,550.24,130.806,"PIBO"
"6842","2272",2012,NA,45.6908,-112.764926,5.56,1.629,161.4,12.85,NA,0.31,40.09,1.124,NA,122,0.0555,3.67,NA,NA,105.33,4.375,"PIBO"
"7634","2669",2013,NA,44.53774,-118.241934,4.39,2.666,117.8,17.36,NA,0.14,47.79,1.124,NA,128,0.0565,3.47,NA,NA,110.36,65.675,"PIBO"
"4587","2682",2008,NA,46.8511,-115.049586,15.94,1.561,367,39.47,NA,0.28,18.96,1.124,NA,107,0.128,0,NA,NA,188.01,46.829,"PIBO"
"4476","2695",2008,NA,46.556586,-110.454189,6.36,1.012,163,28.13,NA,0.24,30.86,1.124,NA,137,0.034,1.87,NA,NA,30.67,2.146,"PIBO"
"4829","173",2009,NA,48.881245,-114.391904,3.8,1.874,187.8,11.14,NA,0.23,30.99,1.123,NA,95,0.0735,0.96,NA,NA,197.02,36.892,"PIBO"
"338","272",2003,NA,45.813896,-114.174216,7.12,3.902,164.8,17.35,NA,0.31,38.23,1.123,NA,98,0.043,11.33,NA,NA,989.08,434.26,"PIBO"
"7355","297",2013,NA,47.061037,-114.645127,2.6,4.323,166.1,9.23,NA,0.27,9.33,1.123,NA,106,0.04,3.34,NA,NA,252.86,73.507,"PIBO"
"4295","804",2008,NA,45.255563,-116.601818,8.18,1.937,179.7,19.74,NA,0.34,61.38,1.123,NA,92,0.0265,23.62,NA,NA,1090.71,420.119,"PIBO"
"6624","823",2012,NA,44.482537,-115.856725,6.02,0.9,176.6,11.15,NA,0.33,74.07,1.123,NA,106,0.0205,15.83,NA,NA,583.24,65.445,"PIBO"
"5023","882",2009,NA,45.632771,-116.724542,7.51,3.045,178,23.79,NA,0.21,19.16,1.123,NA,133,0.0785,3.73,NA,NA,191.01,90.322,"PIBO"
"1295","895",2003,NA,45.098623,-117.234596,8.46,3.393,173.3,31.75,NA,0.38,21.23,1.123,NA,100,0.065,0.5,NA,NA,144.26,28.937,"PIBO"
"1297","897",2003,NA,45.193386,-116.962555,4.2,1.703,118,NA,NA,NA,NA,1.123,NA,119,NA,NA,NA,NA,NA,NA,"PIBO"
"6203","951",2011,NA,44.249744,-118.31212,9.11,2.07,191.3,39.07,NA,0.28,27.34,1.123,NA,118,0.062,0.78,NA,NA,198.64,111.241,"PIBO"
"1685","1199",2004,NA,44.581471,-113.782135,3.91,3.73,122,NA,NA,NA,NA,1.123,NA,152,NA,NA,NA,NA,NA,NA,"PIBO"
"1870","1347",2005,NA,46.234552,-115.079474,11.95,1.933,293.3,39.03,NA,0.38,14.01,1.123,NA,104,0.27,0,NA,NA,68.19,33.827,"PIBO"
"5613","1489",2010,NA,44.569279,-120.170696,2.59,2.431,130,12.19,NA,0.19,2.77,1.123,NA,141,0.007,NA,NA,NA,7.69,0.507,"PIBO"
"7672","1512",2013,NA,43.710075,-115.464993,9.41,3.853,253.6,17.37,NA,0.41,12.15,1.123,NA,122,0.057,5.47,NA,NA,169.56,102.955,"PIBO"
"2157","1777",2006,NA,48.600957,-115.618309,8.68,0.466,225.4,19.62,NA,0.52,51.42,1.123,NA,116,0.0735,3.33,NA,NA,137.53,46.954,"PIBO"
"2246","1813",2006,NA,46.992568,-115.911697,11.91,2.581,245.6,26.84,NA,0.78,36.81,1.123,NA,116,0.142,3.67,NA,NA,659.61,539.927,"PIBO"
"6742","2148",2012,NA,44.919678,-115.925757,13.23,0.853,282.6,19.44,NA,0.51,2.3,1.123,NA,93,0.065,34.67,NA,NA,155.7,57.038,"PIBO"
"3865","2248",2007,NA,46.57212,-113.654756,6.41,1.768,164,13.57,NA,0.24,16.77,1.123,NA,105,0.0655,0.22,NA,NA,36.59,1.213,"PIBO"
"4484","2563",2008,NA,47.085638,-110.735614,5.59,2.896,164,30.44,NA,0.14,14.88,1.123,NA,147,0.076,6.33,NA,NA,97.56,4.725,"PIBO"
"4499","2585",2008,NA,46.422447,-111.932216,1.76,2.902,164,10.32,NA,0.13,26.22,1.123,NA,97,0.018,13.98,NA,NA,24.39,6.377,"PIBO"
"7702","2681",2013,NA,46.836504,-115.119591,6.94,3.631,168,12.79,NA,0.5,11.79,1.123,NA,108,0.0415,32.07,NA,NA,392.86,509.548,"PIBO"
"4813","155",2009,NA,48.193452,-114.661152,2.68,4.371,171.6,7.96,NA,0.16,26.17,1.122,NA,87,0.062,0.67,NA,NA,250.58,74.005,"PIBO"
"974","698",2003,NA,44.193362,-115.247333,10.44,2.654,249.4,24.21,NA,0.69,28.19,1.122,NA,129,0.18,3.56,NA,NA,196.47,103.81,"PIBO"
"5393","1316",2010,NA,47.141925,-113.179135,13.53,0.896,231,31.1,NA,0.48,47.23,1.122,NA,106,0.048,9.11,NA,NA,523.81,339.228,"PIBO"
"5602","1554",2010,NA,44.766619,-118.791325,6,1.472,161,15.82,NA,0.21,63.54,1.122,NA,102,0.02,17.97,NA,NA,832.3,237.799,"PIBO"
"2542","1937",2006,NA,45.155728,-113.188968,3.25,1.752,173.5,14.7,NA,0.3,49.97,1.122,NA,116,0.0305,0.99,NA,NA,5.76,0.109,"PIBO"
"3743","2120",2007,NA,45.76074,-115.921673,4.68,2.858,161.3,18.07,NA,0.16,33.42,1.122,NA,94,0.0175,33.65,NA,NA,495.97,192.908,"PIBO"
"4028","2538",2007,NA,43.352355,-115.535535,32.79,0.334,583,49.38,NA,1.35,76.33,1.122,NA,155,0.0805,0.67,NA,NA,8.58,0.905,"PIBO"
"5797","2997",2010,NA,46.093307,-112.373693,3.79,0.671,161,6.83,NA,0.45,76.46,1.122,NA,84,0.004,61.52,NA,NA,254.66,14.509,"PIBO"
"5804","3004",2010,NA,47.683045,-114.828311,5.99,2.452,124,18.25,NA,0.22,3.79,1.122,NA,115,NA,NA,NA,NA,NA,NA,"PIBO"
"2159","124",2006,NA,48.587406,-115.911657,6.57,1.276,165.3,22.52,NA,0.3,23.05,1.121,NA,137,0.02,79.52,NA,NA,980.04,133.431,"PIBO"
"2187","191",2006,NA,47.528464,-113.521688,12.89,0.875,297,29.48,NA,0.17,7.31,1.121,NA,108,0.0695,2.67,NA,NA,215.49,104.158,"PIBO"
"639","469",2003,NA,44.794972,-113.408438,2.53,1.6,120,NA,NA,NA,NA,1.121,NA,137,NA,NA,NA,NA,NA,NA,"PIBO"
"954","687",2003,NA,44.255053,-115.013774,12.35,1.101,267.9,36.73,NA,0.26,14.15,1.121,NA,115,0.074,2.22,NA,NA,97.05,18.261,"PIBO"
"1247","856",2002,NA,46.187924,-117.617846,9.07,1.626,171.6,30.66,NA,0.51,36.31,1.121,NA,125,0.042,NA,NA,NA,611.89,155.825,"PIBO"
"1268","871",2001,NA,45.835658,-117.518603,3.92,2.235,115,NA,NA,NA,NA,1.121,NA,139,NA,NA,NA,NA,NA,NA,"PIBO"
